"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
663,Possession,"Sun Ra","Genres not available",8,0.279,0.415,0.214,0.378,0.244,-15.56,0.0396,0.824,137.853,297933
664,"Street Named Hell","Sun Ra","Genres not available",7,0.453,0.516,0.274,0.329,0.0235,-18.228,0.0377,0.567,90.97,219307
665,"Lullaby for Realville","Sun Ra","Genres not available",7,0.566,0.609,0.164,0.115,0.118,-16.398,0.0716,0.646,144.482,282627
666,Future,"Sun Ra","Genres not available",6,0.73,0.521,0.324,0.197,0.229,-14.774,0.0437,0.865,150.15,174573
667,"New Horizons","Sun Ra","Genres not available",5,0.17,0.299,0.225,0.121,0.588,-17.026,0.0335,0.901,88.785,185640
668,"Fall Off the Log","Sun Ra","Genres not available",5,0.674,0.614,0.349,0.0908,0.0173,-14.422,0.116,0.596,119.884,239867
669,"Sun Song","Sun Ra","Genres not available",7,0.376,0.437,0.197,0.104,0.0453,-21.189,0.0398,0.274,130.26,217360
670,"So What - Live at Philharmonic Hall, New York, NY - February 1964","Miles Davis","Genres not available",23,0.622,0.393,0.512,0.924,0.00146,-12.627,0.0611,0.338,147.793,550267
671,"Walkin' - Live at Philharmonic Hall, New York, NY - February 1964","Miles Davis","Genres not available",24,0.684,0.526,0.531,0.651,0.0254,-12.931,0.0809,0.289,115.633,487893
672,"Joshua - Live at Philharmonic Hall, New York, NY - February 1964","Miles Davis","Genres not available",20,0.536,0.404,0.335,0.218,0.0901,-13.522,0.057,0.566,165.303,572307
673,"Go-Go (Theme and Announcement) - Live at Philharmonic Hall, New York, NY - February 1964","Miles Davis","Genres not available",16,0.533,0.439,0.576,0.694,7.11E-6,-11.736,0.121,0.264,99.691,98400
674,"Four - Live at Philharmonic Hall, New York, NY - February 1964","Miles Davis","Genres not available",24,0.804,0.387,0.41,0.89,0.142,-13.817,0.0669,0.496,171.716,379933
675,"Seven Steps To Heaven - Live at Philharmonic Hall, New York, NY - February 1964","Miles Davis","Genres not available",20,0.585,0.448,0.405,0.685,0.147,-12.213,0.0858,0.504,83.29,464960
676,"There Is No Greater Love - Live at Philharmonic Hall, New York, NY - February 1964","Miles Davis","Genres not available",19,0.522,0.477,0.284,0.075,0.000919,-13.574,0.063,0.546,155.298,602440
677,"Go-Go (Theme and Announcement) - Live at Philharmonic Hall, New York, NY - February 1964","Miles Davis","Genres not available",14,0.641,0.452,0.358,0.705,0.00704,-13.365,0.0528,0.166,100.894,81400
678,"Inner Urge - 2003 Digital Remaster","Joe Henderson","Genres not available",24,0.45,0.364,0.679,0.217,6.43E-6,-9.923,0.0642,0.497,79.9,718960
679,"Isotope - 2004 Digital Remaster","Joe Henderson","Genres not available",26,0.584,0.525,0.586,0.226,0,-9.888,0.0441,0.456,96.835,556227
680,"El Barrio - 2004 Digital Remaster","Joe Henderson","Genres not available",21,0.684,0.436,0.55,0.0704,3.67E-5,-9.74,0.0352,0.467,103.627,434813
681,"You Know I Care","Joe Henderson","Genres not available",18,0.207,0.476,0.263,0.105,0.117,-12.408,0.0339,0.919,94.5,442200
682,"Night And Day - 2004 Digital Remaster","Joe Henderson","Genres not available",19,0.572,0.466,0.602,0.323,0,-9.969,0.0375,0.434,115.799,445227
683,"Passion Dance - Rudy Van Gelder 24Bit Mastering; 1998 Digital Rema","McCoy Tyner","Genres not available",32,0.474,0.473,0.771,0.113,0,-8.653,0.0457,0.437,118.943,527427
684,"Contemplation - Rudy Van Gelder 24Bit Mastering; 1998 Digital Rema","McCoy Tyner","Genres not available",43,0.468,0.397,0.534,0.0434,2.84E-5,-11.346,0.031,0.48,102.372,552493
685,"Four By Five - Rudy Van Gelder 24Bit Mastering; 1998 Digital Rema","McCoy Tyner","Genres not available",28,0.7,0.393,0.717,0.0914,0,-9.278,0.043,0.453,135.998,397293
686,"Search For Peace - Rudy Van Gelder 24Bit Mastering; 1998 Digital Rema","McCoy Tyner","Genres not available",53,0.15,0.456,0.222,0.24,0.806,-16.879,0.0354,0.938,112.725,392000
687,"Blues On The Corner - Rudy Van Gelder 24Bit Mastering; 1998 Digital Rema","McCoy Tyner","Genres not available",27,0.523,0.461,0.626,0.17,0,-9.44,0.0433,0.619,117.364,360133
688,Supercluster,STS9,"Genres not available",34,0.067,0.47,0.209,0.114,0.89,-20.674,0.0493,0.00113,138.933,100915
689,"Out of This World",STS9,"Genres not available",29,0.373,0.61,0.789,0.447,0.842,-9.755,0.0343,0.000358,120.003,333619
690,"Get Loud",STS9,"Genres not available",36,0.389,0.684,0.908,0.0896,0.587,-6.242,0.0759,0.000224,124.004,313495
691,"Light Years",STS9,"Genres not available",26,0.138,0.415,0.548,0.359,0.00675,-17.908,0.462,0.773,122.391,187504
692,Totem,STS9,"Genres not available",34,0.387,0.667,0.813,0.0755,0.295,-5.921,0.0436,0.00136,113.017,485583
693,"World Go Round",STS9,"Genres not available",40,0.565,0.671,0.775,0.198,0.225,-7.866,0.0332,0.00132,112.985,398650
694,"Give & Take",STS9,"Genres not available",28,0.584,0.527,0.822,0.109,0.875,-7.303,0.0424,0.000209,109.98,397560
695,Elsewhere,STS9,"Genres not available",26,0.176,0.737,0.312,0.384,0.767,-19.886,0.206,0.0908,80.177,252711
696,"Sun, Moon & Stars",STS9,"Genres not available",26,0.357,0.583,0.882,0.115,0.638,-5.648,0.0343,3.08E-5,131.042,475946
697,"New Dawn, New Day",STS9,"Genres not available",27,0.354,0.482,0.85,0.381,0.367,-7.66,0.0464,7.43E-5,165.097,424172
698,"Worry No More",STS9,"Genres not available",27,0.297,0.634,0.716,0.383,0.871,-7.47,0.0288,2.14E-5,114.999,398211
699,"Common Descent",STS9,"Genres not available",19,0.0328,0.221,0.126,0.0981,0.992,-20.075,0.043,0.968,78.927,56015
700,"The Universe Inside",STS9,"Genres not available",23,0.055,0.27,0.381,0.163,1.56E-5,-13.891,0.101,0.863,62.229,294155
701,Enceladus,STS9,"Genres not available",29,0.487,0.706,0.621,0.109,0.919,-9.649,0.03,0.0335,115.008,300268
702,"Real & Imagined",STS9,"Genres not available",33,0.338,0.672,0.525,0.105,0.143,-15.648,0.0449,0.0807,101.536,297538
703,"Rise Above, Get Loud",STS9,"Genres not available",29,0.566,0.488,0.92,0.0943,0.748,-4.243,0.0441,0.00123,163.907,324382
704,"Golden Gate",STS9,"Genres not available",43,0.462,0.605,0.762,0.0963,0.66,-7.7,0.0302,0.00963,99.99,312160
705,Tundra,Dorisburg,"Genres not available",23,0.374,0.792,0.813,0.106,0.902,-8.804,0.0563,0.21,120.996,517666
706,Transform,Dorisburg,"Genres not available",9,0.497,0.807,0.74,0.14,0.921,-13.367,0.0498,0.0908,126,396227
707,"Gods Among Men","Jojo Abot","Genres not available",15,0.105,0.768,0.706,0.122,0.000294,-7.246,0.119,0.666,120.022,220125
708,Marching,"Jojo Abot","Genres not available",13,0.52,0.826,0.574,0.0819,3.37E-6,-8.054,0.293,0.261,120.009,212344
709,"Fuck Your Laws","Jojo Abot","Genres not available",15,0.217,0.604,0.399,0.0961,0.000113,-11.001,0.0427,0.593,109.986,219273
710,"Divine Feminine","Jojo Abot","Genres not available",14,0.226,0.762,0.575,0.188,0.00486,-12.029,0.125,0.34,119.965,242750
711,"The Holy Hour - Remastered Version","The Cure","Genres not available",29,0.838,0.873,0.446,0.1,0.718,-11.527,0.0445,0.00677,115.081,266533
712,"Primary - Remastered Version","The Cure","Genres not available",40,0.898,0.496,0.89,0.738,0.254,-7.461,0.051,0.0185,171.442,219533
713,"Other Voices - Remastered Version","The Cure","Genres not available",31,0.575,0.727,0.546,0.0759,0.0226,-10.353,0.0289,3.26E-5,116.542,263560
714,"All Cats Are Grey - Remastered Version","The Cure","Genres not available",32,0.354,0.64,0.455,0.0691,0.924,-13.913,0.0464,0.233,110.114,327640
715,"The Funeral Party - Remastered Version","The Cure","Genres not available",31,0.313,0.373,0.574,0.234,0.0284,-10.06,0.0308,0.00158,161.499,254427
716,"Doubt - Remastered Version","The Cure","Genres not available",25,0.558,0.509,0.921,0.296,0.135,-5.328,0.0748,0.000217,156.65,191333
717,"The Drowning Man - Remastered Version","The Cure","Genres not available",26,0.307,0.541,0.721,0.201,0.886,-7.869,0.0284,0.00017,134.232,289800
718,"Faith - Remastered Version","The Cure","Genres not available",28,0.593,0.523,0.424,0.232,0.609,-10.703,0.0484,0.037,215.967,419373
719,"Music for 18 Musicians (modular version): Pulses","Steve Reich/Ensemble Signal","Genres not available",32,0.263,0.622,0.386,0.0857,0.954,-22.346,0.0558,0.959,107.298,322769
720,"Music for 18 Musicians (modular version): Section I","Steve Reich/Ensemble Signal","Genres not available",28,0.41,0.681,0.302,0.122,0.862,-17.961,0.0461,0.991,107.869,258950
721,"Music for 18 Musicians (modular version): Section II","Steve Reich/Ensemble Signal","Genres not available",26,0.677,0.654,0.515,0.13,0.802,-14.651,0.0423,0.978,109.509,266285
722,"Music for 18 Musicians (modular version): Section III A","Steve Reich/Ensemble Signal","Genres not available",26,0.571,0.654,0.484,0.139,0.797,-17.057,0.0443,0.97,108.193,236478
723,"Music for 18 Musicians (modular version): Section III B","Steve Reich/Ensemble Signal","Genres not available",27,0.653,0.628,0.39,0.104,0.839,-17.714,0.047,0.989,109.449,245070
724,"Music for 18 Musicians (modular version): Section IV","Steve Reich/Ensemble Signal","Genres not available",25,0.582,0.563,0.347,0.221,0.953,-21.304,0.0399,0.986,108.34,298687
725,"Music for 18 Musicians (modular version): Section V","Steve Reich/Ensemble Signal","Genres not available",24,0.918,0.573,0.477,0.191,0.945,-19.948,0.0531,0.99,108.411,323916
726,"Music for 18 Musicians (modular version): Section VI","Steve Reich/Ensemble Signal","Genres not available",24,0.635,0.642,0.58,0.115,0.962,-15.681,0.05,0.939,108.919,277473
727,"Music for 18 Musicians (modular version): Section VII","Steve Reich/Ensemble Signal","Genres not available",24,0.295,0.698,0.403,0.0998,0.954,-13.812,0.051,0.991,110.017,222744
728,"Music for 18 Musicians (modular version): Section VIII","Steve Reich/Ensemble Signal","Genres not available",23,0.639,0.599,0.393,0.126,0.947,-17.119,0.0583,0.946,111.696,226195
729,"Music for 18 Musicians (modular version): Section IX","Steve Reich/Ensemble Signal","Genres not available",22,0.777,0.578,0.614,0.137,0.86,-16.859,0.039,0.982,109.051,265385
730,"Music for 18 Musicians (modular version): Section X","Steve Reich/Ensemble Signal","Genres not available",22,0.546,0.584,0.605,0.134,0.914,-15.416,0.0419,0.946,108.971,92587
731,"Music for 18 Musicians (modular version): Section XI","Steve Reich/Ensemble Signal","Genres not available",22,0.645,0.575,0.369,0.203,0.945,-21.859,0.0476,0.975,108.997,247579
732,"Music for 18 Musicians (modular version): Pulses","Steve Reich/Ensemble Signal","Genres not available",22,0.265,0.613,0.425,0.0907,0.958,-21.711,0.0549,0.954,106.872,272762
733,"Jupiter George",Dauwd,"Genres not available",0,0.533,0.837,0.665,0.0643,0.675,-9.524,0.0913,0.00713,120.002,356664
734,"Ritter Sport",Dauwd,"Genres not available",0,0.566,0.872,0.501,0.105,0.903,-14.089,0.115,0.0311,120.999,397330
735,"Take Four",Dauwd,"Genres not available",0,0.034,0.707,0.631,0.107,0.861,-13.881,0.0564,0.0105,123.993,288132
736,"Macadam Therapy",Dauwd,"Genres not available",46,0.168,0.686,0.653,0.11,0.909,-9.789,0.0365,0.365,120.011,339536
737,Leitmotiv,Dauwd,"Genres not available",36,0.582,0.792,0.621,0.111,0.89,-9.427,0.107,0.783,116.012,351943
738,Murmure,Dauwd,"Genres not available",26,0.115,0.62,0.431,0.136,0.893,-15.251,0.0363,0.569,95.991,287219
739,"Glass Jelly",Dauwd,"Genres not available",30,0.753,0.842,0.667,0.105,0.872,-9.988,0.128,0.222,119.993,322115
740,"Analogische Memories",Dauwd,"Genres not available",26,0.234,0.764,0.524,0.0971,0.789,-11.293,0.0413,0.00587,117.992,361492
741,Unconscious,Dauwd,"Genres not available",31,0.213,0.689,0.688,0.0909,0.883,-12.095,0.0478,0.23,120.003,541238
742,"Theory of Colours",Dauwd,"Genres not available",34,0.0306,0.562,0.474,0.0711,0.888,-17.366,0.0439,0.816,116.009,327576
743,"Half-Truth (Fryer Remix)","Dead Leaf Echo","Genres not available",1,0.24,0.509,0.788,0.123,0.536,-9.458,0.037,0.00241,101.995,294367
744,"Act of Truth (RxGibbs Remix)","Dead Leaf Echo","Genres not available",1,0.605,0.483,0.743,0.179,0.934,-9.446,0.0299,2.86E-5,110.974,301332
745,"Half-Truth (Elika Remix)","Dead Leaf Echo","Genres not available",0,0.137,0.468,0.648,0.0714,0.775,-10.119,0.0277,0.304,83.303,198720
746,"Woolgathering (Mark Van Hoen Remix)","Dead Leaf Echo","Genres not available",0,0.102,0.088,0.726,0.485,0.928,-8.689,0.0574,0.0134,52.706,318200
747,"Half-Truth (Remarkably Spry! Remix)","Dead Leaf Echo","Genres not available",0,0.136,0.228,0.815,0.302,0.918,-9.317,0.0873,0.111,135.942,310588
748,"Act of Truth (DLE Mix)","Dead Leaf Echo","Genres not available",0,0.41,0.374,0.712,0.111,0.825,-8.782,0.0421,4.71E-5,91.985,433741
749,"Absolute Hell","Bobby Radcliff","Genres not available",0,0.306,0.801,0.264,0.146,0.0211,-11.867,0.0358,0.21,94.728,238144
750,"Airport People","Bobby Radcliff","Genres not available",0,0.888,0.738,0.832,0.0503,0.142,-11.109,0.043,0.0989,121.714,194955
751,"Sweet Emily","Bobby Radcliff","Genres not available",0,0.24,0.661,0.225,0.152,0.00163,-16.669,0.048,0.523,107.236,191100
752,"Jefferson Air Raid","Bobby Radcliff","Genres not available",0,0.863,0.61,0.977,0.184,0.903,-6.586,0.032,0.571,140.061,130589
753,"Who Ru?","Bobby Radcliff","Genres not available",0,0.598,0.861,0.45,0.0855,0.102,-16.164,0.0487,0.21,110.056,173198
754,"The Agony Booth","Bobby Radcliff","Genres not available",0,0.706,0.503,0.663,0.0609,0.821,-10.229,0.0495,0.126,140.451,275296
755,"Broiled Owl","Bobby Radcliff","Genres not available",0,0.629,0.576,0.391,0.136,0.721,-18.799,0.0476,0.225,111.99,128012
756,Everybody,"Bobby Radcliff","Genres not available",0,0.927,0.658,0.873,0.227,0.424,-7.915,0.0615,0.373,118.569,207563
757,"Krellno Hop","Bobby Radcliff","Genres not available",0,0.818,0.597,0.713,0.0287,0.852,-11.676,0.0379,0.184,92.81,128569
758,"Fried Mongoose","Bobby Radcliff","Genres not available",0,0.948,0.655,0.736,0.315,0.734,-9.106,0.0573,0.503,90.277,268000
759,Seven,"Frank Kimbrough/Jay Anderson/Jeff Hirshfield","Genres not available",5,0.155,0.33,0.032,0.0854,0.604,-21.222,0.0619,0.907,81.06,251968
760,"Here Come the Honey Man","Frank Kimbrough/Jay Anderson/Jeff Hirshfield","Genres not available",5,0.379,0.254,0.17,0.106,0.00384,-18.271,0.0322,0.707,86.828,474668
761,Solstice,"Frank Kimbrough/Jay Anderson/Jeff Hirshfield","Genres not available",4,0.141,0.489,0.0358,0.113,0.855,-21.292,0.0499,0.969,124.258,493252
762,"The Sunflower","Frank Kimbrough/Jay Anderson/Jeff Hirshfield","Genres not available",2,0.272,0.364,0.322,0.174,0.0786,-18.936,0.044,0.346,98.418,330329
763,"Albert's Love Theme","Frank Kimbrough/Jay Anderson/Jeff Hirshfield","Genres not available",3,0.086,0.412,0.00301,0.091,0.321,-24.533,0.056,0.975,80.491,461369
764,"Question's the Answer","Frank Kimbrough/Jay Anderson/Jeff Hirshfield","Genres not available",2,0.234,0.54,0.168,0.0529,0.121,-16.562,0.0377,0.865,125.417,307200
765,"From California with Love","Frank Kimbrough/Jay Anderson/Jeff Hirshfield","Genres not available",3,0.196,0.372,0.161,0.0964,0.513,-20.154,0.0373,0.861,131.181,294278
766,"El Cordobes","Frank Kimbrough/Jay Anderson/Jeff Hirshfield","Genres not available",2,0.187,0.3,0.228,0.106,0.0148,-18.73,0.0432,0.658,175.678,281493
767,"Walking by Flashlight","Frank Kimbrough/Jay Anderson/Jeff Hirshfield","Genres not available",7,0.217,0.437,0.025,0.0912,0.752,-20.651,0.041,0.971,114.826,467716
768,Psychotubes,"Moon Hooch","Genres not available",22,0.492,0.39,0.863,0.374,8.57E-5,-7.117,0.0668,0.00375,135.091,94853
769,"Something Else","Moon Hooch","Genres not available",22,0.414,0.714,0.658,0.195,2.22E-5,-8.824,0.0906,0.0425,123.978,277707
770,Shot,"Moon Hooch","Genres not available",21,0.649,0.592,0.787,0.201,0.0556,-8.638,0.057,0.0467,132.054,233853
771,"Low 5","Moon Hooch","Genres not available",21,0.669,0.577,0.786,0.323,0.045,-7.033,0.0851,0.16,128.045,238187
772,"Number 8","Moon Hooch","Genres not available",21,0.646,0.604,0.762,0.205,4.21E-6,-7.049,0.152,0.141,134.865,200987
773,"The Thought","Moon Hooch","Genres not available",19,0.907,0.64,0.771,0.765,0.00567,-9.237,0.092,0.0531,127.954,183613
774,"Alien Invasion","Moon Hooch","Genres not available",20,0.659,0.718,0.704,0.173,0.00197,-8.682,0.168,0.108,129.995,224013
775,"Improv 1","Moon Hooch","Genres not available",18,0.0389,0.271,0.36,0.438,0.726,-10.541,0.0404,0.719,79.387,234627
776,Ewi,"Moon Hooch","Genres not available",19,0.556,0.688,0.73,0.435,0.00658,-9.05,0.0585,0.0747,120.013,256787
777,"Improv 2","Moon Hooch","Genres not available",18,0.459,0.586,0.767,0.128,0.226,-7.655,0.0684,0.185,131.904,382707
778,"St. Louis","Moon Hooch","Genres not available",18,0.218,0.508,0.617,0.538,0.00107,-8.685,0.0453,0.0614,114.863,252173
779,"Oil Sipper","Moon Hooch","Genres not available",18,0.673,0.565,0.719,0.313,0.0122,-9.547,0.4,0.587,89.366,177493
780,Audry,"Moon Hooch","Genres not available",17,0.846,0.694,0.846,0.0971,0.0128,-6.881,0.0775,0.25,132.017,204293
781,"Russell Crowe","Moon Hooch","Genres not available",17,0.317,0.499,0.855,0.241,3.14E-5,-7.112,0.178,0.104,131.901,249533
782,Tubes,"Moon Hooch","Genres not available",18,0.541,0.592,0.603,0.469,0.000636,-7.259,0.0832,0.0993,131.01,230960
783,"Rough Sex","Moon Hooch","Genres not available",17,0.432,0.658,0.702,0.365,0.00445,-8.534,0.065,0.0426,125.029,245893
784,"No. 6","Moon Hooch","Genres not available",17,0.465,0.485,0.677,0.517,0.0934,-8.739,0.0857,0.0737,130.994,421400
785,"Number 9","Moon Hooch","Genres not available",18,0.415,0.773,0.605,0.186,0.0601,-8.654,0.117,0.325,129.854,266080
786,"Bari 3","Moon Hooch","Genres not available",18,0.315,0.242,0.859,0.362,0.00614,-6.7,0.0894,0.0965,91.899,222013
787,"Why Not?","Moon Hooch","Genres not available",16,0.415,0.741,0.72,0.367,0.475,-9.025,0.0666,0.0361,128.969,267933
788,"Contra Dubstep","Moon Hooch","Genres not available",15,0.389,0.482,0.891,0.817,0.0293,-7.616,0.0867,0.0267,132.584,245920
789,"Bayou Tortous","James McMurtry","Genres not available",24,0.777,0.557,0.88,0.128,0.00732,-5.906,0.0342,0.0323,141.672,290853
790,"Just Us Kids","James McMurtry","Genres not available",44,0.538,0.615,0.705,0.109,5.87E-5,-7.317,0.0366,0.318,128.071,308440
791,"God Bless America (Pat Macdonald Must Die)","James McMurtry","Genres not available",25,0.463,0.404,0.722,0.0776,0.603,-5.432,0.0308,0.349,81.215,301133
792,"Cheney's Toy","James McMurtry","Genres not available",25,0.494,0.47,0.457,0.101,0.00156,-8.368,0.0252,0.26,82.017,349707
793,"Freeway View","James McMurtry","Genres not available",22,0.837,0.424,0.925,0.243,0.000112,-3.966,0.0398,0.542,151.654,217987
794,"Hurricane Party","James McMurtry","Genres not available",27,0.456,0.544,0.518,0.13,0,-7.816,0.0273,0.723,113.266,356360
795,"Ruby and Carlos","James McMurtry","Genres not available",26,0.517,0.592,0.368,0.138,0.0126,-11.464,0.0305,0.88,87.204,395960
796,"Brief Intermission","James McMurtry","Genres not available",16,0.153,0.274,0.523,0.106,0.857,-9.904,0.0423,0.532,83.86,171520
797,"Fire Line Road","James McMurtry","Genres not available",25,0.416,0.592,0.633,0.163,0.000276,-6.572,0.0269,0.0771,122.038,330067
798,"The Governor","James McMurtry","Genres not available",22,0.353,0.409,0.668,0.101,0.203,-6.645,0.0279,0.00733,72.251,310507
799,"Ruins of the Realm","James McMurtry","Genres not available",18,0.275,0.54,0.571,0.105,0.00589,-5.88,0.0293,0.209,88.188,265027
800,"You'd A' Thought (Leonard Cohen Must Die)","James McMurtry","Genres not available",17,0.279,0.542,0.55,0.298,0.0317,-7.787,0.0244,0.308,75.029,315720
801,"Ruby and Carlos","James McMurtry","Genres not available",16,0.151,0.359,0.324,0.0928,0.829,-14.652,0.0371,0.985,91.701,384387
802,Transmetropolitan,"The Pogues","Genres not available",32,0.745,0.524,0.947,0.0486,4.07E-5,-10.147,0.0324,0.000727,140.861,265093
803,"The Battle Of Brisbane","The Pogues","Genres not available",24,0.94,0.594,0.828,0.0242,0.456,-8.935,0.0301,4.09E-5,134.502,111787
804,"The Auld Triangle","The Pogues","Genres not available",26,0.0844,0.222,0.272,0.102,0.000308,-14.709,0.0302,0.277,166.478,262147
805,"Waxie's Dargle","The Pogues","Genres not available",33,0.826,0.578,0.833,0.438,3.23E-6,-8.98,0.0518,0.0135,143.059,114747
806,"Boys From The County Hell","The Pogues","Genres not available",35,0.667,0.529,0.781,0.157,0,-8.54,0.0586,0.0208,136.082,176453
807,"Sea Shanty","The Pogues","Genres not available",26,0.411,0.538,0.847,0.0826,0,-9.831,0.0757,0.0113,124.261,144960
808,"Dark Streets Of London","The Pogues","Genres not available",27,0.885,0.528,0.739,0.344,2.31E-6,-8.651,0.0465,0.0312,126.519,197866
809,"Streams of Whiskey","The Pogues","Genres not available",40,0.969,0.601,0.896,0.314,1.31E-6,-8.769,0.0326,0.00575,137.809,152960
810,"Poor Paddy","The Pogues","Genres not available",27,0.164,0.425,0.518,0.0576,0,-9.958,0.0493,0.0661,109.737,189440
811,"Dingle Regatta","The Pogues","Genres not available",24,0.769,0.496,0.725,0.0767,0.0336,-10.084,0.0605,0.00131,138.748,173640
812,"Greenland Whale Fisheries","The Pogues","Genres not available",25,0.963,0.55,0.833,0.0464,0,-8.246,0.0309,0.00273,141.153,155413
813,"Down In The Ground Where The Deadmen Go","The Pogues","Genres not available",23,0.458,0.465,0.864,0.13,1.8E-5,-8.918,0.0704,0.00171,141.079,211760
814,Kitty,"The Pogues","Genres not available",24,0.188,0.186,0.173,0.0998,2.44E-6,-15.238,0.0337,0.109,176.339,266013
815,"The Leaving Of Liverpool","The Pogues","Genres not available",36,0.477,0.538,0.581,0.0777,0,-13.495,0.0395,0.541,93.031,223293
816,"Muirshin Durkin","The Pogues","Genres not available",24,0.956,0.624,0.832,0.05,0,-8.186,0.0337,0.0222,145.746,110933
817,"Repeal Of The Licensing Laws","The Pogues","Genres not available",22,0.973,0.593,0.779,0.285,0.00393,-9.153,0.0299,0.000749,139.203,130840
818,"The Band Played Waltzing Matilda","The Pogues","Genres not available",23,0.404,0.583,0.339,0.0746,0,-14.388,0.0469,0.0579,115.29,292000
819,"Whiskey You're The Devil","The Pogues","Genres not available",26,0.958,0.582,0.86,0.0364,0,-9.033,0.0383,0.0478,139.182,130080
820,"The Wild Rover","The Pogues","Genres not available",36,0.88,0.656,0.512,0.072,0,-11.872,0.029,0.585,97.5,157893
821,"Man on the Moon (Reprise)","Moses Sumney","Genres not available",42,0.028,0.167,0.0317,0.114,0.001,-13.489,0.0372,0.972,132.608,36888
822,"Don't Bother Calling","Moses Sumney","Genres not available",61,0.0803,0.465,0.213,0.0863,0.00557,-10.183,0.0323,0.856,123.518,239702
823,Plastic,"Moses Sumney","Genres not available",53,0.137,0.288,0.215,0.0957,0.0181,-13.12,0.0628,0.969,75.774,188557
824,Quarrel,"Moses Sumney","Genres not available",52,0.155,0.369,0.271,0.0844,0.00814,-12.645,0.0306,0.677,143.58,405616
825,Stoicism,"Moses Sumney","Genres not available",42,0.434,0.307,0.303,0.438,0.716,-21.641,0.11,0.884,103.28,62378
826,"Lonely World","Moses Sumney","Genres not available",49,0.175,0.41,0.596,0.139,0.0145,-7.958,0.0419,0.342,125.146,288973
827,"Make Out in My Car","Moses Sumney","Genres not available",44,0.206,0.309,0.342,0.116,0.0138,-12.488,0.0491,0.883,120.667,155830
828,"The Cocoon-Eyed Baby","Moses Sumney","Genres not available",41,0.113,0.266,0.285,0.12,0.0259,-15.77,0.0393,0.99,144.295,69154
829,Doomed,"Moses Sumney","Genres not available",56,0.0379,0.245,0.12,0.11,0.00406,-14.284,0.0326,0.942,72.611,267654
830,"Indulge Me","Moses Sumney","Genres not available",46,0.151,0.371,0.206,0.137,0.0165,-14.134,0.0338,0.889,121.484,196015
831,"Self-Help Tape","Moses Sumney","Genres not available",45,0.035,0.15,0.311,0.076,7.87E-5,-12.018,0.0329,0.799,165.086,181159
832,"No Good For Me",ADP/Jeremih/Ebenezer,"Genres not available",40,0.297,0.677,0.616,0.124,3.11E-5,-5.169,0.128,0.0152,113.041,227240
833,Cliché,Ebenezer,"Genres not available",45,0.724,0.815,0.586,0.0979,2.64E-5,-8.839,0.116,0.0942,98.036,198601
