"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
636,"Forgotten Years - Remastered","Midnight Oil","Genres not available",42,0.664,0.549,0.907,0.107,1.79E-5,6.355,0.0582,0.036,152.253,263653
637,"Jailhouse Rock","Elvis Presley","Genres not available",74,0.915,0.647,0.582,0.0715,1.93E-6,9.538,0.0755,0.41,167.396,146480
638,"By My Side",INXS,"Genres not available",25,0.155,0.512,0.498,0.157,0.000357,7.83,0.0256,0.051,93.142,185507
639,"Don't Stand So Close To Me - Remastered 2003","The Police","Genres not available",57,0.505,0.806,0.499,0.038,0.000729,9.524,0.0642,0.0451,140.337,242667
640,"Chase That Feeling","Hilltop Hoods","Genres not available",31,0.511,0.6,0.887,0.136,0,4.799,0.0639,0.599,97.957,209227
641,Centerfold,"The J. Geils Band","Genres not available",71,0.888,0.653,0.677,0.403,0,12.244,0.0396,0.249,114.37,216533
642,"A Horse with No Name",America,"Genres not available",76,0.831,0.654,0.506,0.155,0.0155,17.18,0.0535,0.686,123.179,252240
643,"Save Tonight","Eagle-Eye Cherry","Genres not available",68,0.583,0.547,0.693,0.113,5.46E-5,8.786,0.0353,9.24E-5,119.567,239227
644,"We Are The World","U.S.A. For Africa","Genres not available",68,0.292,0.528,0.447,0.0745,0,15.255,0.0435,0.189,72.58,427333
645,"Stupid Girls",P!nk,"Genres not available",56,0.581,0.686,0.883,0.0666,0.00131,5.055,0.061,0.000795,100.035,196173
646,"I Want To Know What Love Is - Remastered",Foreigner,"Genres not available",76,0.423,0.477,0.471,0.131,1.76E-6,10.036,0.0277,0.193,81.204,304787
647,Royals,Lorde,"Genres not available",80,0.302,0.616,0.432,0.132,0,9.546,0.133,0.106,84.778,190185
648,"Shake It Up","The Cars","Genres not available",50,0.864,0.692,0.74,0.136,8.83E-5,7.466,0.0329,0.0723,147.274,215440
649,"Girls And Boys",Blur,"Genres not available",70,0.901,0.693,0.875,0.0601,0,8.354,0.0315,0.00971,120.048,259387
650,"7 Seconds (feat. Neneh Cherry)","Youssou N'Dour/Neneh Cherry","Genres not available",61,0.509,0.68,0.702,0.326,1.79E-6,9.621,0.0267,0.0838,154.198,305773
651,"Don't Bring Me Down","Electric Light Orchestra","Genres not available",55,0.798,0.637,0.858,0.0652,0.000557,6.917,0.0338,0.133,115.696,243867
652,"I Don't Want A Lover",Texas,"Genres not available",44,0.421,0.763,0.44,0.114,0.000457,13.11,0.0388,0.181,120.492,300440
653,"No Rain","Blind Melon","Genres not available",75,0.566,0.389,0.476,0.255,5.09E-5,9.342,0.0316,0.619,148.117,217107
654,SexyBack,"Justin Timberlake/Timbaland","Genres not available",77,0.964,0.967,0.583,0.0519,0,5.562,0.0789,0.0584,117,242733
655,"This Charming Man - 2011 Remastered Version","The Smiths","Genres not available",72,0.751,0.611,0.846,0.0784,0,5.9,0.0436,0.00509,103.912,162920
656,"Tom's Diner","Suzanne Vega/DNA","Genres not available",22,0.722,0.867,0.531,0.0429,0.0401,8.753,0.044,0.0191,99.136,227453
657,"The Flame","Cheap Trick","Genres not available",54,0.342,0.632,0.67,0.0521,2.38E-6,8.877,0.027,0.548,97.098,338560
658,Hello,Adele,"Genres not available",66,0.289,0.481,0.451,0.0872,0,6.095,0.0347,0.336,157.966,295493
659,"What I Like About You","The Romantics","Genres not available",70,0.92,0.542,0.915,0.171,5.34E-5,9.637,0.0549,0.319,159.81,175400
660,"No Aphrodisiac","The Whitlams","Genres not available",48,0.636,0.455,0.607,0.119,8.27E-6,8.27,0.039,0.355,74.52,259493
661,"The Whole of the Moon","The Waterboys","Genres not available",56,0.597,0.538,0.852,0.602,3.95E-6,5.68,0.0321,0.071,105.664,299413
662,3AM,"Matchbox Twenty","Genres not available",69,0.543,0.521,0.673,0.12,0,8.685,0.0284,0.00573,108.031,225947
663,"Immigrant Song","Led Zeppelin","Genres not available",61,0.609,0.574,0.926,0.386,0.478,10.79,0.0562,0.00031,113.097,145067
664,"I Want It All - Remastered 2011",Queen,"Genres not available",54,0.44,0.406,0.846,0.353,2.82E-6,5.626,0.062,0.0369,92.773,242093
665,"Hold On","Wilson Phillips","Genres not available",69,0.546,0.679,0.657,0.0497,0,9.897,0.0255,0.4,97.8,266867
666,"Mrs. Robinson","The Lemonheads","Genres not available",9,0.837,0.495,0.936,0.276,0.000709,7.196,0.0401,0.0111,107.394,224480
667,"Cherry Cherry","Neil Diamond","Genres not available",51,0.904,0.56,0.827,0.0551,0.00285,4.157,0.0306,0.0271,84.383,163907
668,"Eye of the Tiger",Survivor,"Genres not available",72,0.552,0.815,0.438,0.0787,0.000466,14.522,0.0346,0.216,108.965,243773
669,"Tip Of My Tongue",Diesel,"Genres not available",52,0.82,0.663,0.726,0.0776,0.00993,8.534,0.0332,0.0149,97.933,252293
670,"Gonna Make You Sweat (Everybody Dance Now)","C & C Music Factory","Genres not available",59,0.801,0.557,0.74,0.148,0.422,10.999,0.0879,0.0018,114.379,243693
671,"The Scientist",Coldplay,"Genres not available",86,0.212,0.56,0.442,0.11,1.71E-5,7.224,0.0243,0.727,146.448,309600
672,Crazy,Seal,"Genres not available",58,0.725,0.633,0.858,0.0655,0.0114,7.42,0.0473,0.208,102.559,356520
673,"Abracadabra - 12 Inch Mix","Steve Miller Band","Genres not available",0,0.961,0.786,0.663,0.137,7.09E-5,8.441,0.0353,0.00528,127.51,308267
674,"Sultans Of Swing","Dire Straits","Genres not available",67,0.923,0.73,0.868,0.318,0.0661,7.325,0.0288,0.0632,148.217,350400
675,"The Boy Is Mine",Brandy/Monica,"Genres not available",68,0.761,0.704,0.707,0.318,0.00106,6.537,0.0391,0.539,93.145,294787
676,"Let Me Entertain You","Robbie Williams","Genres not available",65,0.347,0.478,0.965,0.0854,0.00251,5.022,0.0642,0.000169,125.152,262000
677,"The One I Love",R.E.M.,"Genres not available",64,0.559,0.488,0.841,0.346,1.21E-6,4.626,0.0358,0.000395,127.861,197800
678,Jolene,"Dolly Parton","Genres not available",76,0.809,0.674,0.537,0.131,0,10.971,0.0363,0.566,110.578,161533
679,"All That She Wants","Ace of Base","Genres not available",67,0.87,0.707,0.628,0.104,8.21E-5,9.684,0.0877,0.00526,187.548,211213
680,"The Dead Heart - Remastered","Midnight Oil","Genres not available",36,0.688,0.628,0.807,0.0744,0.000111,9.792,0.0294,0.0329,136.233,311933
681,Locomotion,"Kylie Minogue","Genres not available",46,0.873,0.672,0.881,0.0626,4.24E-5,5.281,0.0337,0.123,137.915,154507
682,"Take It Easy - Remastered",Eagles,"Genres not available",76,0.74,0.575,0.67,0.129,4.95E-6,10.39,0.0318,0.343,139.191,211578
683,"Rush You","Baby Animals","Genres not available",28,0.428,0.543,0.757,0.0778,5.25E-6,9.928,0.0374,0.0096,116.54,251067
684,"Everything She Wants",Wham!,"Genres not available",63,0.962,0.9,0.459,0.165,0.00399,15.557,0.0366,0.321,115.091,302693
685,"I'm Too Sexy","Right Said Fred","Genres not available",63,0.836,0.683,0.739,0.293,0.0122,12.831,0.0495,4.91E-5,122.113,170467
686,"Last Nite","The Strokes","Genres not available",70,0.797,0.624,0.899,0.0975,0.000155,5.71,0.0295,0.0223,104.055,193373
687,"Don't Go Breaking My Heart","Elton John/Kiki Dee","Genres not available",57,0.779,0.743,0.858,0.0685,1.08E-5,7.79,0.0416,0.196,131.312,271133
688,"Love In An Elevator",Aerosmith,"Genres not available",43,0.52,0.425,0.968,0.378,0.00037,3.464,0.0756,0.0241,93.703,322227
689,Better,"The Screaming Jets","Genres not available",27,0.439,0.389,0.932,0.415,5.22E-5,4.269,0.0677,0.013,105.141,302893
690,Rain,Dragon,"Genres not available",50,0.571,0.59,0.45,0.0894,0.000851,12.599,0.0325,0.0519,157.026,219200
691,"If You Could Read My Mind","Stars On 54","Genres not available",2,0.389,0.609,0.88,0.284,0,7.407,0.0742,0.0405,126.981,206773
692,"My Girl","The Temptations","Genres not available",79,0.673,0.579,0.419,0.0981,0,10.72,0.0346,0.625,104.564,165000
693,Babylon,"David Gray","Genres not available",62,0.256,0.737,0.543,0.103,0.01,10.403,0.0374,0.0598,112.016,265667
694,"Greased Lightnin'","John Travolta/Jeff Conaway","Genres not available",57,0.917,0.58,0.838,0.0985,0.0344,10.467,0.1,0.132,159.937,194467
695,"You Got Nothing I Want","Cold Chisel","Genres not available",29,0.669,0.508,0.981,0.103,0.00345,2.627,0.108,0.000458,135.638,196642
696,"Two Tribes","Frankie Goes To Hollywood","Genres not available",37,0.189,0.538,0.627,0.367,0.0018,13.18,0.0358,0.00211,130.169,208213
697,"All I Wanna Do Is Make Love To You",Heart,"Genres not available",65,0.8,0.626,0.746,0.0618,0,8.832,0.0282,0.16,102.896,310893
698,"Use Somebody","Kings of Leon","Genres not available",78,0.173,0.276,0.715,0.201,0.000417,5.356,0.0432,0.00552,137.028,230760
699,"I Say A Little Prayer","Diana King","Genres not available",39,0.538,0.69,0.889,0.0904,1.03E-5,5.074,0.0595,0.00875,125.958,211533
700,"Living Years","Mike & The Mechanics","Genres not available",55,0.311,0.518,0.417,0.0722,0,13.268,0.0325,0.58,97.63,330267
701,"You Get What You Give","New Radicals","Genres not available",75,0.711,0.618,0.896,0.0875,0,5.357,0.0307,0.171,113.961,300773
702,"Unchain My Heart","Joe Cocker","Genres not available",60,0.696,0.751,0.674,0.32,0.000143,12.976,0.0425,0.0214,117.969,304293
703,"I Don't Feel Like Dancin'","Scissor Sisters","Genres not available",50,0.792,0.713,0.917,0.301,0,3.272,0.0298,0.0201,108.042,288360
704,"Orinoco Flow",Enya,"Genres not available",57,0.559,0.685,0.307,0.0988,0.28,17.283,0.0305,0.797,114.981,266194
705,"Rock Your Body","Justin Timberlake","Genres not available",73,0.818,0.891,0.714,0.0521,0.000234,6.055,0.14,0.202,100.972,267267
706,"American Woman","Lenny Kravitz","Genres not available",56,0.6,0.669,0.7,0.0782,0,7.971,0.0714,0.024,83.989,261707
707,"Streets of Your Town","The Go-Betweens","Genres not available",42,0.78,0.618,0.737,0.3,0.00318,11.1,0.0275,0.0361,131.838,216227
708,"Brown Eyed Girl","Van Morrison","Genres not available",80,0.907,0.491,0.583,0.407,0,10.964,0.0376,0.182,150.572,183307
709,"Ship of Fools","World Party feat. Anthony Thistlethwaite","Genres not available",25,0.851,0.64,0.883,0.459,0.000355,4.887,0.0295,0.0645,116.276,269707
710,Firework,"Katy Perry","Genres not available",74,0.649,0.638,0.826,0.0803,0,4.968,0.0479,0.139,124.072,227880
711,Urgent,Foreigner,"Genres not available",57,0.962,0.855,0.803,0.0841,0.00732,5.849,0.0316,0.342,114.867,271200
712,"Hollaback Girl","Gwen Stefani","Genres not available",72,0.882,0.918,0.918,0.0243,5.35E-6,2.218,0.0954,0.344,110.024,199907
713,"Pop Muzik - Paralyzer 7"" Remix - Digital Exclusiv",M,"Genres not available",2,0.891,0.858,0.936,0.242,8.61E-6,7.319,0.0574,0.11,110.001,213400
714,"Total Control","The Motels","Genres not available",43,0.636,0.758,0.287,0.0627,0.0417,15.1,0.179,0.00445,166.402,354067
715,"Come Undone","Robbie Williams","Genres not available",55,0.255,0.375,0.57,0.354,4.37E-6,5.364,0.0283,0.0385,167.734,278440
716,"All The Small Things",blink-182,"Genres not available",80,0.695,0.439,0.891,0.547,0,4.764,0.057,0.0122,148.599,168000
717,"Don't Get Me Wrong - 2009 Remastered Version",Pretenders,"Genres not available",35,0.846,0.459,0.932,0.0953,0.00211,6.48,0.0417,0.152,203.684,228200
718,"Just the Way You Are","Billy Joel","Genres not available",65,0.513,0.589,0.453,0.134,2.54E-5,8.912,0.0397,0.703,139.148,290573
719,"Stand By Me","Ben E. King","Genres not available",80,0.605,0.65,0.306,0.0707,7.07E-6,9.443,0.0393,0.57,118.068,180056
720,"Once In A Lifetime - 2005 Remastered Version","Talking Heads","Genres not available",68,0.871,0.644,0.919,0.622,0.134,6.289,0.0561,0.181,117.459,259907
721,"Battle Scars","Lupe Fiasco/Guy Sebastian","Genres not available",72,0.494,0.517,0.811,0.105,0,4.526,0.286,0.186,168.269,250320
722,"Islands In The Stream","Kenny Rogers/Dolly Parton","Genres not available",48,0.795,0.589,0.641,0.0558,0,5.533,0.0313,0.427,204.003,249880
723,"Where's The Love",Hanson,"Genres not available",24,0.583,0.592,0.979,0.132,5.65E-6,3.932,0.0571,0.00227,115.8,252347
724,"I'm Not In Love",10cc,"Genres not available",29,0.164,0.404,0.523,0.282,0.000498,15.7,0.0575,0.685,133.738,366640
725,"Send Me An Angel (Re-Recorded / Remastered)","Real Life","Genres not available",22,0.616,0.663,0.788,0.166,0,7.754,0.03,0.031,127.968,236936
726,"Blaze Of Glory - From ""Young Guns II"" Soundtrack","Jon Bon Jovi","Genres not available",67,0.37,0.553,0.611,0.0958,2.33E-5,9.967,0.0348,0.0598,78.683,335240
727,Cars,"Gary Numan","Genres not available",64,0.809,0.542,0.578,0.0674,5.97E-5,8.755,0.0404,0.00967,128,238907
728,"No Diggity","Blackstreet/Dr. Dre/Queen Pen","Genres not available",81,0.67,0.868,0.646,0.284,0,4.674,0.288,0.303,88.641,304600
729,"Glory Of Love","Peter Cetera","Genres not available",72,0.312,0.518,0.585,0.31,2.43E-6,8.485,0.0279,0.0778,144.998,258120
730,Zebra,"John Butler Trio","Genres not available",49,0.767,0.622,0.642,0.165,0.0426,6.996,0.0451,0.124,78.594,237560
731,"I Don't Like Mondays","The Boomtown Rats","Genres not available",58,0.444,0.472,0.464,0.153,0,6.848,0.0404,0.743,141.35,259093
732,"It Must Have Been Love",Roxette,"Genres not available",70,0.722,0.52,0.652,0.256,5.49E-5,6.655,0.0274,0.34,80.609,258787
733,"You Can Leave Your Hat On","Joe Cocker","Genres not available",52,0.9,0.65,0.535,0.187,0,13.325,0.0282,0.118,173.8,255293
734,"Need You Now","Lady Antebellum","Genres not available",70,0.316,0.581,0.717,0.243,0.000186,4.433,0.0318,0.0298,107.884,236440
735,"Professional Widow - Armand's Star Trunk Funk Mix","Tori Amos","Genres not available",35,0.737,0.727,0.969,0.364,0.0017,4.493,0.0419,0.00945,128.05,227240
736,"The Boxer","Simon & Garfunkel","Genres not available",69,0.629,0.439,0.488,0.16,0.000339,14.464,0.0615,0.702,93.017,308520
737,"I'll Be Missing You (feat. 112)","Diddy/Faith Evans/112","Genres not available",75,0.925,0.862,0.479,0.589,0.00126,9.199,0.0646,0.0522,109.878,301520
738,"Dancing In The Street - 2002 Remastered Version","David Bowie/Mick Jagger","Genres not available",51,0.744,0.6,0.816,0.126,0,13.64,0.0431,0.117,130.99,204787
739,"Hey Jealousy","Gin Blossoms","Genres not available",63,0.528,0.464,0.785,0.328,1.46E-6,7.42,0.0436,0.00117,153.005,236067
740,"Owner Of A Lonely Heart",Yes,"Genres not available",68,0.885,0.695,0.746,0.368,0.00524,8.12,0.0387,0.306,125.123,266040
741,Missing,"Everything But The Girl","Genres not available",17,0.662,0.676,0.486,0.121,6.08E-5,10.457,0.0327,0.0812,123.555,247200
742,Androgyny,Garbage,"Genres not available",35,0.547,0.726,0.559,0.133,0,7.428,0.0332,0.221,93.119,189688
743,"Ice Ice Baby","Vanilla Ice","Genres not available",71,0.597,0.978,0.787,0.102,4.6E-6,2.79,0.0394,0.0023,116.006,254467
744,"Got My Mind Set On You - Remastered 2004","George Harrison","Genres not available",66,0.963,0.767,0.854,0.485,2.03E-6,6.947,0.0426,0.465,149.206,234653
745,"Lonely Boy","The Black Keys","Genres not available",67,0.607,0.356,0.872,0.0997,0.00975,7.837,0.068,0.00417,166.3,193653
746,"Run To You","Bryan Adams","Genres not available",65,0.635,0.561,0.811,0.287,3.6E-5,6.157,0.0265,0.00515,126.593,233270
747,"In Da Club","50 Cent","Genres not available",74,0.808,0.865,0.73,0.0753,0,2.813,0.373,0.283,90.096,193467
748,"Seven Wonders (Early Version)","Fleetwood Mac","Genres not available",2,0.66,0.675,0.527,0.101,2.65E-6,9.501,0.0263,0.0448,113.881,274253
749,"Don't Change",INXS,"Genres not available",39,0.164,0.276,0.883,0.0973,0.462,5.625,0.0446,0.000252,164.052,266027
750,Diamonds,Rihanna,"Genres not available",67,0.387,0.555,0.709,0.113,0,4.928,0.0452,0.00118,91.982,225147
751,"Black Hole Sun",Soundgarden,"Genres not available",78,0.16,0.354,0.825,0.0758,6.95E-5,5.325,0.0406,0.000203,105.495,318587
752,"Just Can't Get Enough","Depeche Mode","Genres not available",48,0.933,0.773,0.558,0.0827,0.35,16.376,0.0425,0.25,127.519,215360
753,Beautiful,"Christina Aguilera","Genres not available",73,0.0992,0.457,0.573,0.114,3.05E-6,3.866,0.0275,0.578,76.193,238560
754,"How to Make Gravy","Paul Kelly","Genres not available",11,0.43,0.374,0.742,0.238,0,5.998,0.0351,0.0537,93.371,267307
755,Dreams,"Gabrielle Aplin/Bastille","Genres not available",43,0.241,0.604,0.51,0.0825,0.00446,7.879,0.0328,0.409,134.953,259019
756,"This Is How A Heart Breaks","Rob Thomas","Genres not available",55,0.665,0.605,0.913,0.0813,0,4.345,0.0376,0.00159,139.941,230960
757,September,"Earth, Wind & Fire","Genres not available",82,0.98,0.697,0.809,0.183,0.000521,8.197,0.0302,0.114,125.941,214827
758,Waterloo,ABBA,"Genres not available",60,0.779,0.441,0.926,0.235,3.38E-6,4.736,0.046,0.423,147.564,168827
759,"Bust A Move","Young MC","Genres not available",66,0.743,0.946,0.772,0.0612,2.26E-6,7.537,0.121,0.0512,116.972,263914
760,Celebration,"Kool & The Gang","Genres not available",62,0.898,0.894,0.642,0.0833,0.028,11.854,0.0589,0.13,121.654,298867
761,"Wish You Well","Bernard Fanning","Genres not available",33,0.735,0.716,0.715,0.0804,1.93E-6,3.974,0.0802,0.202,122.722,151133
762,"Boys Don't Cry [Single Version]","The Cure","Genres not available",62,0.689,0.465,0.841,0.109,0,5.767,0.0634,0.00486,168.743,157533
763,"Pretty Fly (For A White Guy)","The Offspring","Genres not available",47,0.963,0.724,0.902,0.0476,1.46E-6,3.699,0.0936,0.0984,143.375,188480
764,"Heaven Is A Place On Earth","Belinda Carlisle","Genres not available",67,0.804,0.637,0.786,0.049,2.57E-6,10.192,0.0324,0.035,122.872,247293
765,"I'll Be There For You [Theme From FRIENDS] (45 version)","The Rembrandts","Genres not available",65,0.636,0.258,0.919,0.279,0,6.927,0.0809,0.065,93.62,187293
766,"She Sells Sanctuary","The Cult","Genres not available",63,0.417,0.55,0.765,0.132,0.873,8.684,0.0287,4.82E-6,139.453,252533
767,"If You Had My Love","Jennifer Lopez","Genres not available",65,0.814,0.68,0.625,0.109,5.81E-5,7,0.0353,0.0645,94.02,266000
768,"Addicted To Love","Robert Palmer/Eric 'ET' Thorngren","Genres not available",46,0.974,0.703,0.652,0.0494,3.42E-6,10.635,0.0309,0.374,111.594,363573
769,"Drops of Jupiter",Train,"Genres not available",78,0.499,0.468,0.64,0.154,0,5.862,0.0275,0.154,79.297,259933
770,"She Works Hard For The Money","Donna Summer","Genres not available",57,0.986,0.765,0.639,0.0798,0.0122,12.963,0.0382,0.00669,136.495,320840
771,"O.P.P. (Re-Recorded)","Naughty By Nature","Genres not available",8,0.667,0.776,0.968,0.204,0,4.25,0.0914,0.00147,97.765,250173
772,"The Power Of Love","Huey Lewis & The News","Genres not available",71,0.962,0.768,0.829,0.097,2.92E-5,5.109,0.0313,0.0964,118.773,234333
773,One,Metallica,"Genres not available",16,0.419,0.444,0.703,0.127,0.0761,9.443,0.0641,0.00112,106.228,447440
774,"100% Pure Love","Crystal Waters","Genres not available",46,0.713,0.816,0.726,0.0544,0.00428,7.463,0.053,0.0681,120.237,278627
775,"I Want Your Love","Transvision Vamp","Genres not available",14,0.602,0.47,0.919,0.444,0.000576,7.834,0.0626,0.0331,149.829,209867
776,"Rollin' (Air Raid Vehicle)","Limp Bizkit","Genres not available",74,0.692,0.599,0.932,0.269,0,3.328,0.18,0.00506,96.234,213760
777,"Summer in the City - Remastered","The Lovin' Spoonful","Genres not available",63,0.559,0.423,0.681,0.0889,0.000177,9.756,0.0397,0.0592,110.461,160307
778,"I Want You","Savage Garden","Genres not available",59,0.615,0.628,0.871,0.392,1.64E-6,6.44,0.0363,0.0077,106.101,232067
779,FourFiveSeconds,"Rihanna/Kanye West/Paul McCartney","Genres not available",41,0.321,0.579,0.268,0.12,0,5.65,0.0442,0.868,205.903,188238
780,"Hungry Eyes - Remastered","Eric Carmen","Genres not available",2,0.698,0.67,0.648,0.101,0,7.677,0.0245,0.00863,110.551,230933
781,"Work It","Missy Elliott","Genres not available",71,0.584,0.884,0.677,0.0732,0,5.603,0.283,0.0778,101.868,263227
782,"The Joker","Steve Miller Band","Genres not available",75,0.794,0.424,0.446,0.16,3.78E-6,9.618,0.0525,0.394,165.158,264504
783,Gloria,"Laura Branigan","Genres not available",68,0.876,0.775,0.866,0.152,0.0376,3.598,0.0295,0.135,131.34,295067
784,"Wild, Wild West - Single Version","The Escape Club","Genres not available",24,0.951,0.781,0.706,0.145,0,10.996,0.0866,0.117,140.366,242133
785,"Killing In the Name","Rage Against The Machine","Genres not available",58,0.734,0.457,0.779,0.0247,2.04E-6,6.323,0.257,0.0185,86.573,313667
786,"Sign Your Name","Terence Trent D'Arby","Genres not available",7,0.81,0.89,0.537,0.0652,5.69E-6,6.792,0.0434,0.181,109.153,276427
787,"Girl, You'll Be A Woman Soon","Urge Overkill","Genres not available",42,0.607,0.524,0.572,0.208,0.000133,13.306,0.0413,0.0627,114.182,190467
788,"Back On The Chain Gang - 2007 Remastered Version",Pretenders,"Genres not available",62,0.814,0.598,0.901,0.178,0.0401,6.081,0.0359,0.116,153.24,231120
789,"Call On Me - Radio Edit","Eric Prydz","Genres not available",61,0.483,0.606,0.847,0.819,0.00169,5.96,0.403,0.00553,126.257,169427
790,"Scar Tissue","Red Hot Chili Peppers","Genres not available",76,0.547,0.595,0.717,0.108,0.00274,4.803,0.0295,0.0779,88.969,215907
791,"Run to the Hills - 1998 Remastered Version","Iron Maiden","Genres not available",40,0.48,0.224,0.954,0.235,0.000524,4.646,0.0912,0.00788,173.191,233613
792,"Spinning Around","Kylie Minogue","Genres not available",47,0.636,0.763,0.665,0.0803,5.86E-5,7.623,0.0559,0.308,120.055,207600
793,"Just Like Paradise","David Lee Roth","Genres not available",54,0.376,0.611,0.853,0.671,0,4.983,0.034,0.0219,135.558,243280
794,"California Dreamin'","The Mamas & The Papas","Genres not available",61,0.597,0.554,0.667,0.0486,0,10.226,0.0342,0.628,112.749,157960
795,"Slave To Love","Bryan Ferry","Genres not available",57,0.806,0.651,0.695,0.084,0.00147,9.232,0.0292,0.27,147.555,259067
796,"Sympathy For The Devil","The Rolling Stones","Genres not available",38,0.583,0.566,0.673,0.0438,1.13E-6,10.814,0.306,0.565,114.385,377747
797,,,"Genres not available",0,0.676,0.226,0.719,0.754,0.0716,10.496,0.0556,0.0734,82.449,388238
798,"Underneath the Radar",Underworld,"Genres not available",41,0.437,0.628,0.66,0.398,0.51,12.262,0.0437,0.00994,144.635,367453
799,"Big Girls Don't Cry (Personal)",Fergie,"Genres not available",69,0.292,0.712,0.647,0.0955,0,4.277,0.0336,0.239,113.116,268120
800,"Rebel Yell - 1999 - Remaster","Billy Idol","Genres not available",9,0.438,0.536,0.611,0.143,0.0362,11.372,0.0411,0.000472,166.766,287867
801,Moonshadow,"Yusuf / Cat Stevens","Genres not available",60,0.574,0.641,0.294,0.118,5.96E-5,11.256,0.0316,0.696,130.777,172533
802,Refugee,"Tom Petty and the Heartbreakers","Genres not available",59,0.761,0.579,0.705,0.0704,0,4.911,0.0339,0.0273,116.172,201693
803,"Mr. Brightside","The Killers","Genres not available",80,0.234,0.33,0.936,0.0926,0,3.66,0.0917,0.00108,148.112,222587
804,"End Of The Line","Traveling Wilburys","Genres not available",68,0.932,0.578,0.836,0.0583,1.36E-6,6.607,0.0512,0.163,167.026,209520
805,"Knockin' On Heaven's Door","Guns N' Roses","Genres not available",28,0.362,0.486,0.744,0.112,0.00298,7.176,0.0404,0.0204,132.446,336000
806,"The Look Of Love - Pt. 1",ABC,"Genres not available",62,0.886,0.731,0.91,0.313,0.000447,4.559,0.0918,0.11,120.991,209160
807,"Cosmic Girl",Jamiroquai,"Genres not available",42,0.929,0.643,0.934,0.303,0.000654,6.651,0.0513,0.0348,119.838,242973
808,"Hey Boy Hey Girl","The Chemical Brothers","Genres not available",65,0.363,0.632,0.92,0.114,0.508,4.976,0.0531,0.119,127.001,290493
809,"I Bet You Look Good On The Dancefloor","Arctic Monkeys","Genres not available",63,0.778,0.535,0.948,0.376,0,4.19,0.0356,0.00225,103.183,173680
810,"Only Wanna Be With You","Hootie & The Blowfish","Genres not available",67,0.513,0.49,0.873,0.118,5.19E-6,5.861,0.0355,0.107,103.272,229587
811,"Insane in the Brain","Cypress Hill","Genres not available",73,0.767,0.897,0.612,0.0894,0.186,10.489,0.211,0.0297,102.305,208267
812,"Angel Of Harlem",U2,"Genres not available",58,0.928,0.519,0.694,0.111,2.3E-6,10.792,0.0264,0.104,102.718,229267
813,"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack","Glenn Frey","Genres not available",51,0.962,0.647,0.852,0.0887,1.13E-5,6.9,0.0444,0.128,149.594,225507
814,"Like a Stone",Audioslave,"Genres not available",77,0.516,0.614,0.568,0.0997,0,5.477,0.0276,0.00797,107.849,293960
815,"All I Want for Christmas Is You","Mariah Carey","Genres not available",74,0.346,0.335,0.625,0.0708,0,7.462,0.0386,0.164,150.277,241107
816,"Rock with You - Single Version","Michael Jackson","Genres not available",75,0.848,0.808,0.535,0.158,9.91E-5,12.521,0.0353,0.179,114.031,220627
817,"I'm Free","The Soup Dragons/Junior Reid","Genres not available",47,0.882,0.647,0.931,0.0934,2.54E-5,6.062,0.0757,0.0876,103.251,211693
818,"More Than A Woman","Bee Gees","Genres not available",43,0.678,0.606,0.719,0.553,9.44E-5,6.075,0.0465,0.165,106.134,196213
819,"My People","The Presets","Genres not available",33,0.269,0.561,0.919,0.416,1.7E-5,2.403,0.0404,0.0163,126.99,266560
820,"Closer To The Edge","Thirty Seconds To Mars","Genres not available",60,0.102,0.502,0.948,0.0809,4.54E-6,3.717,0.121,0.0099,139.979,273467
821,"When the Going Gets Tough, The Tough Get Going","Billy Ocean","Genres not available",44,0.932,0.754,0.763,0.318,0,6.318,0.0473,0.407,122.047,248000
822,"Learn to Fly","Foo Fighters","Genres not available",74,0.537,0.465,0.919,0.262,2.07E-5,4.025,0.0408,1.83E-5,135.997,235293
823,"Upside Down","Diana Ross","Genres not available",55,0.866,0.877,0.843,0.0447,0.0522,8.518,0.0672,0.175,107.848,245600
824,"This Kiss","Faith Hill","Genres not available",59,0.709,0.398,0.804,0.181,0,5.559,0.0451,0.175,186.752,194307
825,"Baker Street","Gerry Rafferty","Genres not available",68,0.421,0.497,0.349,0.259,0.028,14,0.0297,0.0929,113.762,365627
826,Tribute,"Tenacious D","Genres not available",61,0.422,0.365,0.767,0.0942,0.000856,6.185,0.0681,0.181,94.174,248053
827,Saltwater,"Julian Lennon","Genres not available",23,0.126,0.466,0.216,0.107,3.77E-6,15.862,0.0267,0.577,135.84,247307
828,"We Can't Be Beaten","Rose Tattoo","Genres not available",0,0.689,0.523,0.991,0.0736,0,2.611,0.092,0.00144,113.594,186560
829,"Born This Way","Lady Gaga","Genres not available",67,0.494,0.587,0.828,0.331,0,5.108,0.161,0.00327,123.907,260253
830,"Supersonic - Remastered",Oasis,"Genres not available",49,0.653,0.355,0.893,0.233,0.0189,3.921,0.0391,6.64E-5,104.02,283790
831,"Danger Zone","Kenny Loggins","Genres not available",71,0.647,0.544,0.897,0.13,0,6.056,0.0471,0.241,157.17,215133
